date,hour,poa_wm2,dn_wm2,df_wm2,tamb_c,wspd_ms,zenith_deg,dc_w,ac_w
2012-08-14,6,38,212,24,25.6,7.0,86.06,163400.0,138407.825
2012-08-14,7,246,614,61,25.9,7.2,72.5,1057800.0,1011999.947
2012-08-14,8,166,1,166,26.3,7.3,58.63,713800.0,676821.565
2012-08-14,9,695,846,94,26.5,7.3,44.68,2988500.0,2874201.136
2012-08-14,10,868,891,102,26.7,7.3,30.76,3732400.0,3583106.451
2012-08-14,11,979,910,110,26.9,7.3,17.25,4209700.0,3583333.333
2012-08-14,12,1021,913,116,27.0,7.3,7.41,4390300.0,3583333.333
2012-08-14,13,990,901,119,27.1,7.4,14.82,4257000.0,3583333.333
2012-08-14,14,891,883,112,27.0,7.5,28.13,3831300.0,3583333.333
2012-08-14,15,729,840,105,26.9,7.6,42.01,3134700.0,3013901.365
2012-08-14,16,521,764,93,26.7,7.8,55.98,2240300.0,2156371.471
2012-08-14,17,287,622,73,26.4,7.8,69.88,1234100.0,1183382.284
2012-08-14,18,68,282,36,26.1,7.8,83.56,292400.0,264833.57
2012-08-14,19,0,0,0,25.9,7.7,97.18,0.0,0.0
2012-08-14,20,0,0,0,25.8,7.6,110.2,0.0,0.0
2012-08-14,21,0,0,0,25.8,7.5,122.44,0.0,0.0
2012-08-14,22,0,0,0,25.7,7.4,133.22,0.0,0.0
2012-08-14,23,0,0,0,25.6,7.5,141.33,0.0,0.0
2012-08-15,0,0,0,0,25.4,7.5,144.83,0.0,0.0
2012-08-15,1,0,0,0,25.2,7.5,142.43,0.0,0.0
2012-08-15,2,0,0,0,25.2,7.4,135.05,0.0,0.0
2012-08-15,3,0,0,0,25.2,7.4,124.66,0.0,0.0
2012-08-15,4,0,0,0,25.2,7.4,112.65,0.0,0.0
2012-08-15,5,0,0,0,25.3,7.5,99.74,0.0,0.0
2012-08-15,6,38,202,24,25.4,7.6,86.13,163400.0,138407.825
2012-08-15,7,192,139,150,25.6,7.7,72.55,825600.0,785866.775
2012-08-15,8,153,0,153,25.9,7.7,58.68,657900.0,622258.43
2012-08-15,9,700,849,96,26.3,7.6,44.72,3010000.0,2894756.878
2012-08-15,10,871,891,106,26.5,7.5,30.82,3745300.0,3583333.333
2012-08-15,11,662,183,488,26.7,7.4,17.36,2846600.0,2738432.989
2012-08-15,12,799,302,501,26.9,7.3,7.71,3435700.0,3300937.519
2012-08-15,13,1000,932,100,26.9,7.3,15.03,4300000.0,3583333.333
2012-08-15,14,898,904,102,26.9,7.3,28.28,3861400.0,3583333.333
2012-08-15,15,736,866,94,26.8,7.4,42.15,3164800.0,3042640.234
2012-08-15,16,525,796,82,26.6,7.4,56.12,2257500.0,2172927.662
2012-08-15,17,290,660,65,26.4,7.4,70.02,1247000.0,1195911.903
2012-08-15,18,68,322,33,26.1,7.3,83.71,292400.0,264833.57
2012-08-15,19,0,0,0,26.0,7.3,97.35,0.0,0.0
2012-08-15,20,0,0,0,25.9,7.3,110.4,0.0,0.0
2012-08-15,21,0,0,0,25.8,7.3,122.66,0.0,0.0
2012-08-15,22,0,0,0,25.7,7.1,133.49,0.0,0.0
2012-08-15,23,0,0,0,25.6,6.9,141.64,0.0,0.0
2012-08-16,0,0,0,0,25.5,6.7,145.15,0.0,0.0
2012-08-16,1,0,0,0,25.4,6.5,142.71,0.0,0.0
2012-08-16,2,0,0,0,25.3,6.3,135.27,0.0,0.0
2012-08-16,3,0,0,0,25.3,6.2,124.82,0.0,0.0
2012-08-16,4,0,0,0,25.2,6.1,112.76,0.0,0.0
2012-08-16,5,0,0,0,25.2,6.1,99.83,0.0,0.0
2012-08-16,6,38,230,22,25.4,6.3,86.19,163400.0,138407.825
2012-08-16,7,69,0,69,25.7,6.4,72.6,296700.0,269045.283
2012-08-16,8,483,781,78,26.1,6.4,58.72,2076900.0,1998960.075
2012-08-16,9,699,858,90,26.5,6.4,44.76,3005700.0,2890646.05
2012-08-16,10,870,898,100,26.8,6.4,30.87,3741000.0,3583333.333
2012-08-16,11,983,923,102,27.0,6.4,17.47,4226900.0,3583333.333
2012-08-16,12,1026,931,104,27.1,6.4,8.02,4411800.0,3583333.333
2012-08-16,13,996,924,104,27.2,6.5,15.24,4282800.0,3583333.333
2012-08-16,14,897,913,95,27.1,6.5,28.43,3857100.0,3583333.333
2012-08-16,15,735,874,88,27.0,6.6,42.29,3160500.0,3038535.161
2012-08-16,16,526,805,78,26.7,6.8,56.26,2261800.0,2177066.31
2012-08-16,17,289,670,62,26.4,6.9,70.17,1242700.0,1191735.523
2012-08-16,18,67,333,32,26.1,7.0,83.87,288100.0,260621.696
2012-08-16,19,0,0,0,25.9,7.0,97.53,0.0,0.0
2012-08-16,20,0,0,0,25.7,7.0,110.6,0.0,0.0
2012-08-16,21,0,0,0,25.6,6.8,122.9,0.0,0.0
2012-08-16,22,0,0,0,25.6,6.6,133.76,0.0,0.0
2012-08-16,23,0,0,0,25.5,6.2,141.95,0.0,0.0
2012-08-17,0,0,0,0,25.4,5.8,145.47,0.0,0.0
2012-08-17,1,0,0,0,25.3,5.4,142.99,0.0,0.0
2012-08-17,2,0,0,0,25.2,5.0,135.48,0.0,0.0
2012-08-17,3,0,0,0,25.1,4.8,124.98,0.0,0.0
2012-08-17,4,0,0,0,25.0,4.7,112.88,0.0,0.0
2012-08-17,5,0,0,0,25.1,4.8,99.91,0.0,0.0
2012-08-17,6,39,274,21,25.4,5.1,86.26,167700.0,142624.335
2012-08-17,7,252,670,52,25.7,5.5,72.65,1083600.0,1037097.076
2012-08-17,8,492,818,67,26.0,5.7,58.77,2115600.0,2036262.586
2012-08-17,9,709,889,78,26.4,5.9,44.81,3048700.0,2931747.143
2012-08-17,10,881,927,86,26.7,6.0,30.93,3788300.0,3583333.333
2012-08-17,11,992,937,98,27.0,6.1,17.58,4265600.0,3583333.333
2012-08-17,12,1035,945,100,27.1,6.2,8.33,4450500.0,3583333.333
2012-08-17,13,1007,944,97,27.1,6.3,15.47,4330100.0,3583333.333
2012-08-17,14,906,929,91,27.1,6.4,28.59,3895800.0,3583333.333
2012-08-17,15,742,891,84,26.9,6.5,42.44,3190600.0,3067267.315
2012-08-17,16,530,824,74,26.7,6.7,56.4,2279000.0,2193619.303
2012-08-17,17,292,695,58,26.3,6.8,70.32,1255600.0,1204264.183
2012-08-17,18,67,365,29,26.0,6.8,84.03,288100.0,260621.696
2012-08-17,19,0,0,0,25.7,6.7,97.71,0.0,0.0
2012-08-17,20,0,0,0,25.6,6.6,110.81,0.0,0.0
2012-08-17,21,0,0,0,25.5,6.4,123.13,0.0,0.0
2012-08-17,22,0,0,0,25.3,6.2,134.04,0.0,0.0
2012-08-17,23,0,0,0,25.2,5.9,142.26,0.0,0.0
2012-08-18,0,0,0,0,25.0,5.7,145.8,0.0,0.0
2012-08-18,1,0,0,0,24.8,5.5,143.27,0.0,0.0
2012-08-18,2,0,0,0,24.8,5.3,135.69,0.0,0.0
2012-08-18,3,0,0,0,24.7,5.1,125.14,0.0,0.0
2012-08-18,4,0,0,0,24.7,5.0,113.0,0.0,0.0
2012-08-18,5,0,0,0,24.8,5.0,100.0,0.0,0.0
2012-08-18,6,39,321,19,25.0,5.1,86.32,167700.0,142624.335
2012-08-18,7,8,0,8,25.4,5.2,72.7,34400.0,11838.188
2012-08-18,8,492,834,60,25.9,5.2,58.81,2115600.0,2036262.586
2012-08-18,9,362,46,330,26.3,5.2,44.85,1556600.0,1496191.08
2012-08-18,10,556,143,433,26.7,5.2,30.99,2390800.0,2301151.405
2012-08-18,11,575,116,465,26.9,5.3,17.7,2472500.0,2379664.207
2012-08-18,12,319,1,318,26.9,5.4,8.64,1371700.0,1316957.368
2012-08-18,13,995,947,83,26.9,5.5,15.7,4278500.0,3583333.333
2012-08-18,14,441,40,406,26.7,5.7,28.76,1896300.0,1824710.459
2012-08-18,15,729,886,77,26.4,5.9,42.59,3134700.0,3013901.365
2012-08-18,16,520,821,67,26.1,6.1,56.55,2236000.0,2152232.024
2012-08-18,17,285,696,53,25.8,6.3,70.48,1225500.0,1175028.405
2012-08-18,18,65,377,26,25.6,6.4,84.19,279500.0,252197.47
2012-08-18,19,0,0,0,25.4,6.5,97.89,0.0,0.0
2012-08-18,20,0,0,0,25.4,6.6,111.01,0.0,0.0
2012-08-18,21,0,0,0,25.4,6.6,123.37,0.0,0.0
2012-08-18,22,0,0,0,25.3,6.5,134.32,0.0,0.0
2012-08-18,23,0,0,0,25.3,6.3,142.58,0.0,0.0
2012-08-19,0,0,0,0,25.2,6.2,146.13,0.0,0.0
2012-08-19,1,0,0,0,25.2,6.1,143.55,0.0,0.0
2012-08-19,2,0,0,0,25.1,6.0,135.91,0.0,0.0
2012-08-19,3,0,0,0,25.1,6.0,125.29,0.0,0.0
2012-08-19,4,0,0,0,25.1,6.0,113.11,0.0,0.0
2012-08-19,5,0,0,0,25.1,6.1,100.09,0.0,0.0
2012-08-19,6,37,259,20,25.4,6.4,86.38,159100.0,134191.156
2012-08-19,7,248,661,52,25.7,6.6,72.76,1066400.0,1020366.296
2012-08-19,8,487,815,66,25.9,6.6,58.85,2094100.0,2015540.567
2012-08-19,9,703,888,75,26.2,6.5,44.9,3022900.0,2907088.405
2012-08-19,10,875,927,81,26.5,6.4,31.05,3762500.0,3583333.333
2012-08-19,11,986,939,92,26.8,6.3,17.82,4239800.0,3583333.333
2012-08-19,12,1030,948,93,27.0,6.2,8.96,4429000.0,3583333.333
2012-08-19,13,999,942,93,27.2,6.1,15.93,4295700.0,3583333.333
2012-08-19,14,900,931,85,27.2,6.1,28.94,3870000.0,3583333.333
2012-08-19,15,735,890,82,27.2,6.2,42.74,3160500.0,3038535.161
2012-08-19,16,524,820,74,27.0,6.5,56.7,2253200.0,2168788.854
2012-08-19,17,285,679,60,26.7,6.7,70.63,1225500.0,1175028.405
2012-08-19,18,61,322,30,26.3,6.9,84.36,262300.0,235347.1
2012-08-19,19,0,0,0,26.0,7.1,98.08,0.0,0.0
2012-08-19,20,0,0,0,25.8,7.1,111.22,0.0,0.0
2012-08-19,21,0,0,0,25.7,7.0,123.61,0.0,0.0
2012-08-19,22,0,0,0,25.6,6.8,134.6,0.0,0.0
2012-08-19,23,0,0,0,25.5,6.6,142.9,0.0,0.0
2012-08-20,0,0,0,0,25.4,6.4,146.46,0.0,0.0
2012-08-20,1,0,0,0,25.3,6.4,143.83,0.0,0.0
2012-08-20,2,0,0,0,25.3,6.5,136.12,0.0,0.0
2012-08-20,3,0,0,0,25.3,6.6,125.45,0.0,0.0
2012-08-20,4,0,0,0,25.3,6.8,113.22,0.0,0.0
2012-08-20,5,0,0,0,25.3,7.0,100.17,0.0,0.0
2012-08-20,6,35,237,21,25.5,7.2,86.44,150500.0,125757.337
2012-08-20,7,245,647,53,25.8,7.4,72.81,1053500.0,1007816.532
2012-08-20,8,481,798,69,26.1,7.3,58.9,2068300.0,1990668.869
2012-08-20,9,697,872,80,26.5,7.2,44.94,2997100.0,2882423.912
2012-08-20,10,538,134,423,26.8,7.0,31.12,2313400.0,2226717.615
2012-08-20,11,733,267,479,27.0,6.8,17.95,3151900.0,3030324.535
2012-08-20,12,1022,945,89,27.2,6.6,9.28,4394600.0,3583333.333
2012-08-20,13,991,938,90,27.2,6.4,16.18,4261300.0,3583333.333
2012-08-20,14,887,909,93,27.2,6.3,29.12,3814100.0,3583333.333
2012-08-20,15,722,865,88,27.1,6.4,42.9,3104600.0,2985154.662
2012-08-20,16,510,790,79,26.9,6.6,56.86,2193000.0,2110828.757
2012-08-20,17,275,646,62,26.6,6.7,70.8,1182500.0,1133249.419
2012-08-20,18,57,290,29,26.3,6.7,84.53,245100.0,218494.171
2012-08-20,19,0,0,0,26.1,6.7,98.27,0.0,0.0
2012-08-20,20,0,0,0,26.0,6.5,111.44,0.0,0.0
2012-08-20,21,0,0,0,25.9,6.1,123.86,0.0,0.0
2012-08-20,22,0,0,0,25.8,5.8,134.89,0.0,0.0
2012-08-20,23,0,0,0,25.7,5.5,143.23,0.0,0.0
2012-08-21,0,0,0,0,25.6,5.3,146.79,0.0,0.0
2012-08-21,1,0,0,0,25.6,5.1,144.12,0.0,0.0
2012-08-21,2,0,0,0,25.5,4.9,136.34,0.0,0.0
2012-08-21,3,0,0,0,25.4,4.9,125.6,0.0,0.0
2012-08-21,4,0,0,0,25.4,4.9,113.34,0.0,0.0
2012-08-21,5,0,0,0,25.4,5.0,100.25,0.0,0.0
2012-08-21,6,36,283,19,25.6,5.2,86.51,154800.0,129974.326
2012-08-21,7,248,677,48,25.9,5.4,72.86,1066400.0,1020366.296
2012-08-21,8,486,824,61,26.2,5.6,58.94,2089800.0,2011395.684
2012-08-21,9,701,895,69,26.5,5.6,44.99,3014300.0,2898867.547
2012-08-21,10,590,175,441,26.8,5.6,31.18,2537000.0,2441607.229
2012-08-21,11,982,933,94,27.1,5.6,18.08,4222600.0,3583333.333
2012-08-21,12,1024,943,94,27.3,5.6,9.61,4403200.0,3583333.333
2012-08-21,13,992,940,91,27.3,5.6,16.43,4265600.0,3583333.333
2012-08-21,14,891,925,84,27.3,5.6,29.3,3831300.0,3583333.333
2012-08-21,15,727,889,77,27.2,5.7,43.07,3126100.0,3005688.821
2012-08-21,16,516,824,68,26.9,6.0,57.02,2218800.0,2135672.636
2012-08-21,17,279,695,53,26.5,6.2,70.96,1199700.0,1149962.932
2012-08-21,18,59,362,25,26.1,6.4,84.7,253700.0,226920.955
2012-08-21,19,0,0,0,25.9,6.5,98.46,0.0,0.0
2012-08-21,20,0,0,0,25.7,6.5,111.65,0.0,0.0
2012-08-21,21,0,0,0,25.6,6.3,124.1,0.0,0.0
2012-08-21,22,0,0,0,25.5,6.1,135.17,0.0,0.0
2012-08-21,23,0,0,0,25.4,5.7,143.56,0.0,0.0
2012-08-22,0,0,0,0,25.3,5.3,147.13,0.0,0.0
2012-08-22,1,0,0,0,25.2,5.0,144.4,0.0,0.0
2012-08-22,2,0,0,0,25.1,4.9,136.55,0.0,0.0
2012-08-22,3,0,0,0,25.1,4.8,125.76,0.0,0.0
2012-08-22,4,0,0,0,25.2,4.8,113.45,0.0,0.0
2012-08-22,5,0,0,0,25.3,4.9,100.34,0.0,0.0
2012-08-22,6,35,258,19,25.6,5.2,86.57,150500.0,125757.337
2012-08-22,7,244,657,51,26.0,5.4,72.91,1049200.0,1003632.958
2012-08-22,8,480,803,67,26.4,5.5,58.99,2064000.0,1986523.027
2012-08-22,9,696,875,77,26.8,5.5,45.04,2992800.0,2878312.604
2012-08-22,10,447,56,399,27.1,5.4,31.25,1922100.0,1849620.528
2012-08-22,11,979,935,90,27.3,5.3,18.22,4209700.0,3583333.333
2012-08-22,12,1020,943,92,27.5,5.3,9.94,4386000.0,3583333.333
2012-08-22,13,988,938,90,27.6,5.2,16.68,4248400.0,3583333.333
2012-08-22,14,885,918,86,27.6,5.3,29.49,3805500.0,3583333.333
2012-08-22,15,721,880,80,27.5,5.4,43.24,3100300.0,2981047.35
2012-08-22,16,510,810,71,27.3,5.5,57.19,2193000.0,2110828.757
2012-08-22,17,273,670,56,26.9,5.7,71.13,1173900.0,1124891.703
2012-08-22,18,54,308,26,26.5,5.9,84.88,232200.0,205852.795
2012-08-22,19,0,0,0,26.2,5.9,98.66,0.0,0.0
2012-08-22,20,0,0,0,26.1,5.9,111.87,0.0,0.0
2012-08-22,21,0,0,0,26.0,5.7,124.35,0.0,0.0
2012-08-22,22,0,0,0,25.9,5.5,135.47,0.0,0.0
2012-08-22,23,0,0,0,25.8,5.2,143.89,0.0,0.0
2012-08-23,0,0,0,0,25.7,4.9,147.47,0.0,0.0
2012-08-23,1,0,0,0,25.6,4.7,144.69,0.0,0.0
2012-08-23,2,0,0,0,25.5,4.6,136.76,0.0,0.0
2012-08-23,3,0,0,0,25.5,4.5,125.91,0.0,0.0
2012-08-23,4,0,0,0,25.4,4.5,113.56,0.0,0.0
2012-08-23,5,0,0,0,25.5,4.6,100.42,0.0,0.0
2012-08-23,6,34,245,19,25.6,4.8,86.63,146200.0,121540.187
2012-08-23,7,243,650,52,25.9,4.9,72.96,1044900.0,999449.224
2012-08-23,8,106,0,106,26.2,4.8,59.03,455800.0,424766.28
2012-08-23,9,695,874,77,26.5,4.7,45.09,2988500.0,2874201.136
2012-08-23,10,396,19,380,26.7,4.5,31.32,1702800.0,1637701.476
2012-08-23,11,580,146,442,26.9,4.3,18.36,2494000.0,2400315.878
2012-08-23,12,669,184,488,27.0,4.1,10.27,2876700.0,2767246.842
2012-08-23,13,496,50,448,27.1,4.0,16.95,2132800.0,2052837.323
2012-08-23,14,603,176,451,27.2,4.0,29.69,2592900.0,2495262.083
2012-08-23,15,515,187,379,27.1,4.1,43.41,2214500.0,2131532.389
2012-08-23,16,265,35,246,27.0,4.2,57.36,1139500.0,1091454.445
2012-08-23,17,261,601,68,26.8,4.4,71.3,1122300.0,1074731.979
2012-08-23,18,48,210,30,26.5,4.5,85.05,206400.0,180565.728
2012-08-23,19,0,0,0,26.3,4.7,98.85,0.0,0.0
2012-08-23,20,0,0,0,26.3,4.8,112.09,0.0,0.0
2012-08-23,21,0,0,0,26.3,4.9,124.61,0.0,0.0
2012-08-23,22,0,0,0,26.2,4.8,135.76,0.0,0.0
2012-08-23,23,0,0,0,26.2,4.6,144.23,0.0,0.0
2012-08-24,0,0,0,0,26.1,4.5,147.82,0.0,0.0
2012-08-24,1,0,0,0,26.0,4.4,144.98,0.0,0.0
2012-08-24,2,0,0,0,25.9,4.4,136.98,0.0,0.0
2012-08-24,3,0,0,0,25.7,4.3,126.06,0.0,0.0
2012-08-24,4,0,0,0,25.6,4.2,113.67,0.0,0.0
2012-08-24,5,0,0,0,25.6,4.2,100.5,0.0,0.0
2012-08-24,6,30,139,22,25.8,4.2,86.68,129000.0,104669.991
2012-08-24,7,233,577,65,26.1,4.3,73.01,1001900.0,957603.088
2012-08-24,8,270,108,214,26.5,4.2,59.08,1161000.0,1112353.931
2012-08-24,9,607,580,198,26.9,4.0,45.14,2610100.0,2511765.833
2012-08-24,10,711,377,389,27.2,3.7,31.4,3057300.0,2939965.443
2012-08-24,11,383,4,380,27.4,3.3,18.51,1646900.0,1583616.383
2012-08-24,12,942,675,278,27.6,2.9,10.61,4050600.0,3583333.333
2012-08-24,13,730,238,503,27.6,2.5,17.22,3139000.0,3018007.397
2012-08-24,14,268,1,268,27.6,2.3,29.89,1152400.0,1103994.616
2012-08-24,15,223,1,222,27.5,2.2,43.59,958900.0,915740.964
2012-08-24,16,488,711,106,27.4,2.2,57.53,2098400.0,2019685.291
2012-08-24,17,253,542,81,27.2,2.4,71.48,1087900.0,1041279.372
2012-08-24,18,44,154,32,27.0,2.9,85.23,189200.0,163704.485
2012-08-24,19,0,0,0,26.7,3.5,99.05,0.0,0.0
2012-08-24,20,0,0,0,26.6,4.1,112.32,0.0,0.0
2012-08-24,21,0,0,0,26.4,4.6,124.86,0.0,0.0
2012-08-24,22,0,0,0,26.2,5.1,136.06,0.0,0.0
2012-08-24,23,0,0,0,26.1,5.4,144.57,0.0,0.0
2012-08-25,0,0,0,0,25.9,5.6,148.16,0.0,0.0
2012-08-25,1,0,0,0,25.8,5.8,145.27,0.0,0.0
2012-08-25,2,0,0,0,25.7,5.9,137.19,0.0,0.0
2012-08-25,3,0,0,0,25.7,6.1,126.21,0.0,0.0
2012-08-25,4,0,0,0,25.7,6.1,113.78,0.0,0.0
2012-08-25,5,0,0,0,25.7,6.1,100.58,0.0,0.0
2012-08-25,6,33,231,20,25.9,6.1,86.74,141900.0,117322.878
2012-08-25,7,244,653,54,26.2,6.3,73.06,1049200.0,1003632.958
2012-08-25,8,343,146,269,26.5,6.3,59.12,1474900.0,1417031.241
2012-08-25,9,701,880,81,26.9,6.3,45.19,3014300.0,2898867.547
2012-08-25,10,875,924,87,27.1,6.3,31.47,3762500.0,3583333.333
2012-08-25,11,987,945,92,27.4,6.3,18.67,4244100.0,3583333.333
2012-08-25,12,1027,951,94,27.6,6.2,10.95,4416100.0,3583333.333
2012-08-25,13,994,944,94,27.6,6.3,17.49,4274200.0,3583333.333
2012-08-25,14,890,924,90,27.6,6.4,30.1,3827000.0,3583333.333
2012-08-25,15,723,887,83,27.5,6.6,43.77,3108900.0,2989261.813
2012-08-25,16,508,815,72,27.3,6.8,57.7,2184400.0,2102546.185
2012-08-25,17,268,677,56,26.9,7.0,71.66,1152400.0,1103994.616
2012-08-25,18,49,305,24,26.5,7.2,85.42,210700.0,184780.639
2012-08-25,19,0,0,0,26.3,7.3,99.26,0.0,0.0
2012-08-25,20,0,0,0,26.1,7.3,112.54,0.0,0.0
2012-08-25,21,0,0,0,25.9,7.2,125.12,0.0,0.0
2012-08-25,22,0,0,0,25.8,7.0,136.36,0.0,0.0
2012-08-25,23,0,0,0,25.6,6.8,144.91,0.0,0.0
2012-08-26,0,0,0,0,25.5,6.5,148.51,0.0,0.0
2012-08-26,1,0,0,0,25.5,6.3,145.56,0.0,0.0
2012-08-26,2,0,0,0,25.4,6.1,137.4,0.0,0.0
2012-08-26,3,0,0,0,25.3,6.0,126.36,0.0,0.0
2012-08-26,4,0,0,0,25.3,6.0,113.89,0.0,0.0
2012-08-26,5,0,0,0,25.3,6.2,100.66,0.0,0.0
2012-08-26,6,33,282,18,25.5,6.4,86.8,141900.0,117322.878
2012-08-26,7,8,0,8,25.7,6.6,73.1,34400.0,11838.188
2012-08-26,8,213,11,207,26.0,6.7,59.17,915900.0,873862.851
2012-08-26,9,250,1,249,26.4,6.7,45.24,1075000.0,1028732.006
2012-08-26,10,142,0,142,26.7,6.7,31.55,610600.0,576068.519
2012-08-26,11,679,203,487,26.9,6.6,18.83,2919700.0,2808395.899
2012-08-26,12,340,1,339,27.0,6.6,11.29,1462000.0,1404527.043
2012-08-26,13,344,2,343,27.1,6.7,17.77,1479200.0,1421198.988
2012-08-26,14,887,925,89,27.0,6.8,30.31,3814100.0,3583333.333
2012-08-26,15,719,884,83,26.9,6.9,43.96,3091700.0,2972832.248
2012-08-26,16,506,815,72,26.7,7.1,57.88,2175800.0,2094262.973
2012-08-26,17,265,668,56,26.5,7.2,71.84,1139500.0,1091454.445
2012-08-26,18,29,1,29,26.2,7.4,85.6,124700.0,100452.043
2012-08-26,19,0,0,0,26.0,7.4,99.46,0.0,0.0
2012-08-26,20,0,0,0,25.9,7.4,112.77,0.0,0.0
2012-08-26,21,0,0,0,25.7,7.2,125.38,0.0,0.0
2012-08-26,22,0,0,0,25.6,6.9,136.66,0.0,0.0
2012-08-26,23,0,0,0,25.5,6.7,145.26,0.0,0.0
2012-08-27,0,0,0,0,25.4,6.5,148.87,0.0,0.0
2012-08-27,1,0,0,0,25.3,6.4,145.85,0.0,0.0
2012-08-27,2,0,0,0,25.2,6.3,137.61,0.0,0.0
2012-08-27,3,0,0,0,25.1,6.1,126.51,0.0,0.0
2012-08-27,4,0,0,0,25.1,5.9,113.99,0.0,0.0
2012-08-27,5,0,0,0,25.1,5.8,100.74,0.0,0.0
2012-08-27,6,30,200,19,25.2,6.0,86.86,129000.0,104669.991
2012-08-27,7,125,7,123,25.5,6.2,73.15,537500.0,504646.061
2012-08-27,8,195,5,193,25.8,6.4,59.21,838500.0,798441.96
2012-08-27,9,544,288,341,26.0,6.6,45.3,2339200.0,2251534.634
2012-08-27,10,441,48,400,26.3,6.6,31.63,1896300.0,1824710.459
2012-08-27,11,693,218,486,26.5,6.5,18.99,2979900.0,2865977.719
2012-08-27,12,1015,938,97,26.7,6.4,11.64,4364500.0,3583333.333
2012-08-27,13,983,935,94,26.7,6.3,18.06,4226900.0,3583333.333
2012-08-27,14,708,356,402,26.7,6.3,30.53,3044400.0,2927637.753
2012-08-27,15,710,873,83,26.6,6.4,44.15,3053000.0,2935856.373
2012-08-27,16,495,794,75,26.4,6.7,58.07,2128500.0,2048693.878
2012-08-27,17,256,637,60,26.2,6.9,72.02,1100800.0,1053825.298
2012-08-27,18,42,233,25,26.0,7.2,85.79,180600.0,155272.905
2012-08-27,19,0,0,0,25.9,7.4,99.67,0.0,0.0
2012-08-27,20,0,0,0,25.8,7.3,113.0,0.0,0.0
2012-08-27,21,0,0,0,25.7,7.1,125.64,0.0,0.0
2012-08-27,22,0,0,0,25.6,6.8,136.96,0.0,0.0
2012-08-27,23,0,0,0,25.5,6.6,145.61,0.0,0.0
2012-08-28,0,0,0,0,25.5,6.5,149.22,0.0,0.0
2012-08-28,1,0,0,0,25.4,6.5,146.14,0.0,0.0
2012-08-28,2,0,0,0,25.3,6.6,137.82,0.0,0.0
2012-08-28,3,0,0,0,25.2,6.7,126.66,0.0,0.0
2012-08-28,4,0,0,0,25.2,6.8,114.1,0.0,0.0
2012-08-28,5,0,0,0,25.2,6.8,100.81,0.0,0.0
2012-08-28,6,15,0,15,25.3,6.8,86.91,64500.0,41383.974
2012-08-28,7,133,11,130,25.6,6.9,73.2,571900.0,538262.385
2012-08-28,8,311,207,205,25.9,6.8,59.26,1337300.0,1283578.946
2012-08-28,9,294,6,290,26.3,6.6,45.35,1264200.0,1212615.823
2012-08-28,10,696,490,279,26.5,6.4,31.72,2992800.0,2878312.604
2012-08-28,11,737,268,483,26.8,6.3,19.17,3169100.0,3046745.147
2012-08-28,12,707,209,503,26.9,6.3,11.99,3040100.0,2923528.203
2012-08-28,13,549,96,458,26.9,6.4,18.35,2360700.0,2272211.086
2012-08-28,14,713,357,405,26.8,6.6,30.75,3065900.0,2948183.103
2012-08-28,15,470,244,296,26.6,6.8,44.35,2021000.0,1945055.807
2012-08-28,16,359,158,276,26.3,7.0,58.25,1543700.0,1483695.995
2012-08-28,17,181,133,140,26.0,7.1,72.21,778300.0,739745.453
2012-08-28,18,23,0,23,25.7,7.2,85.98,98900.0,75140.993
2012-08-28,19,0,0,0,25.5,7.3,99.88,0.0,0.0
2012-08-28,20,0,0,0,25.4,7.3,113.23,0.0,0.0
2012-08-28,21,0,0,0,25.3,7.2,125.91,0.0,0.0
2012-08-28,22,0,0,0,25.3,6.9,137.27,0.0,0.0
2012-08-28,23,0,0,0,25.2,6.6,145.96,0.0,0.0
2012-08-29,0,0,0,0,25.2,6.3,149.58,0.0,0.0
2012-08-29,1,0,0,0,25.1,6.1,146.44,0.0,0.0
2012-08-29,2,0,0,0,25.1,6.0,138.03,0.0,0.0
2012-08-29,3,0,0,0,25.1,6.0,126.8,0.0,0.0
2012-08-29,4,0,0,0,25.1,6.0,114.2,0.0,0.0
2012-08-29,5,0,0,0,25.2,6.2,100.89,0.0,0.0
2012-08-29,6,18,0,18,25.3,6.6,86.97,77400.0,54044.055
2012-08-29,7,52,0,52,25.5,6.9,73.25,223600.0,197424.413
2012-08-29,8,295,66,261,25.8,7.0,59.31,1268500.0,1216791.404
2012-08-29,9,494,290,290,26.0,7.0,45.41,2124200.0,2044550.274
2012-08-29,10,402,25,381,26.2,6.7,31.81,1728600.0,1662654.713
2012-08-29,11,485,46,442,26.4,6.5,19.34,2085500.0,2007250.641
2012-08-29,12,721,385,344,26.5,6.3,12.34,3100300.0,2981047.35
2012-08-29,13,458,47,414,26.5,6.0,18.65,1969400.0,1895274.04
2012-08-29,14,453,79,386,26.5,5.9,30.98,1947900.0,1874524.842
2012-08-29,15,395,111,316,26.4,5.8,44.55,1698500.0,1633542.043
2012-08-29,16,259,65,224,26.3,5.9,58.44,1113700.0,1066369.786
2012-08-29,17,40,0,40,26.1,6.1,72.4,172000.0,146840.685
2012-08-29,18,22,0,22,26.0,6.3,86.17,94600.0,70921.925
2012-08-29,19,0,0,0,25.9,6.4,100.1,0.0,0.0
2012-08-29,20,0,0,0,25.9,6.4,113.47,0.0,0.0
2012-08-29,21,0,0,0,25.8,6.4,126.17,0.0,0.0
2012-08-29,22,0,0,0,25.7,6.2,137.58,0.0,0.0
