Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25243,-,-,-,21.29,-157.82,-10,40,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Solar Zenith Angle
2012,4,2,15,30,704,853,104,25.700000000000003,3.3000000000000003,45.31
2012,4,2,16,30,484,761,92,25.6,3.4000000000000004,59.050000000000004
2012,4,2,17,30,240,576,71,25.3,3.7,72.96000000000001
2012,4,2,18,30,18,0,18,25,4,86.76
2012,4,2,19,30,0,0,0,24.700000000000003,4.2,100.83
2012,4,2,20,30,0,0,0,24.5,4.2,114.41
2012,4,2,21,30,0,0,0,24.3,4.2,127.45
2012,4,2,22,30,0,0,0,24.1,4.1000000000000005,139.38
2012,4,2,23,30,0,0,0,23.900000000000002,4,148.87
2012,4,3,0,30,0,0,0,23.700000000000003,3.9000000000000004,153.14000000000001
2012,4,3,1,30,0,0,0,23.6,3.9000000000000004,149.89000000000001
2012,4,3,2,30,0,0,0,23.400000000000002,4,140.95000000000002
2012,4,3,3,30,0,0,0,23.3,4.1000000000000005,129.26
2012,4,3,4,30,0,0,0,23.3,4.3,116.33
2012,4,3,5,30,0,0,0,23.3,4.4,102.8
2012,4,3,6,30,8,0,8,23.6,4.7,88.62
2012,4,3,7,30,206,542,65,23.900000000000002,5,74.95
2012,4,3,8,30,450,743,90,24.1,5.1000000000000005,61.01
2012,4,3,9,30,676,843,103,24.3,5,47.21
2012,4,3,10,30,646,238,449,24.6,4.800000000000001,33.88
2012,4,3,11,30,786,339,471,24.8,4.6000000000000005,22.01
2012,4,3,12,30,1010,923,121,25.1,4.4,15.58
2012,4,3,13,30,978,916,120,25.3,4.1000000000000005,20.57
2012,4,3,14,30,869,886,118,25.5,3.7,32.01
2012,4,3,15,30,698,837,109,25.6,3.3000000000000003,45.22
2012,4,3,16,30,479,748,94,25.6,3,58.980000000000004
2012,4,3,17,30,238,568,71,25.5,2.7,72.9
2012,4,3,18,30,30,129,22,25.200000000000003,2.4000000000000004,86.69
2012,4,3,19,30,0,0,0,25,2.3000000000000003,100.74000000000001
2012,4,3,20,30,0,0,0,24.8,2.2,114.3
2012,4,3,21,30,0,0,0,24.6,2.2,127.31
2012,4,3,22,30,0,0,0,24.5,2.2,139.18
2012,4,3,23,30,0,0,0,24.3,2.2,148.57
2012,4,4,0,30,0,0,0,24.1,2.3000000000000003,152.76
2012,4,4,1,30,0,0,0,23.900000000000002,2.4000000000000004,149.51
2012,4,4,2,30,0,0,0,23.8,2.6,140.63
2012,4,4,3,30,0,0,0,23.6,3.1,128.99
2012,4,4,4,30,0,0,0,23.6,3.7,116.09
2012,4,4,5,30,0,0,0,23.6,4,102.58
2012,4,4,6,30,14,51,12,23.900000000000002,4.1000000000000005,88.44
2012,4,4,7,30,206,527,67,24.200000000000003,4.2,74.75
2012,4,4,8,30,446,720,95,24.5,4,60.81
2012,4,4,9,30,668,814,113,24.700000000000003,3.7,46.99
2012,4,4,10,30,658,259,443,24.900000000000002,3.5,33.62
2012,4,4,11,30,781,316,487,25.200000000000003,3.4000000000000004,21.69
2012,4,4,12,30,394,3,391,25.400000000000002,3.4000000000000004,15.200000000000001
2012,4,4,13,30,729,332,417,25.5,3.3000000000000003,20.32
2012,4,4,14,30,633,192,470,25.5,3.1,31.87
2012,4,4,15,30,619,544,235,25.5,3.3000000000000003,45.13
2012,4,4,16,30,413,424,194,25.400000000000002,3.8000000000000003,58.910000000000004
2012,4,4,17,30,164,88,138,25.200000000000003,4.4,72.83
2012,4,4,18,30,18,0,18,25,4.6000000000000005,86.62
2012,4,4,19,30,0,0,0,24.8,4.6000000000000005,100.66
2012,4,4,20,30,0,0,0,24.6,5.1000000000000005,114.2
2012,4,4,21,30,0,0,0,24.400000000000002,5.9,127.16
2012,4,4,22,30,0,0,0,24.3,5.9,138.97
2012,4,4,23,30,0,0,0,24.1,5.4,148.28
2012,4,5,0,30,0,0,0,24,5.2,152.38
2012,4,5,1,30,0,0,0,23.900000000000002,5.300000000000001,149.14000000000001
2012,4,5,2,30,0,0,0,23.900000000000002,5.5,140.31
2012,4,5,3,30,0,0,0,23.8,5.800000000000001,128.72
2012,4,5,4,30,0,0,0,23.8,6.1000000000000005,115.85000000000001
2012,4,5,5,30,0,0,0,23.900000000000002,6.300000000000001,102.36
2012,4,5,6,30,10,0,10,24,6.6000000000000005,88.25
2012,4,5,7,30,101,2,101,24.3,6.800000000000001,74.55
2012,4,5,8,30,204,28,190,24.5,6.800000000000001,60.61
2012,4,5,9,30,465,241,300,24.6,6.6000000000000005,46.78
2012,4,5,10,30,531,183,378,24.8,6.4,33.37
2012,4,5,11,30,507,57,454,24.900000000000002,6,21.37
2012,4,5,12,30,518,61,459,25,5.7,14.81
2012,4,5,13,30,519,48,474,25.1,5.5,20.080000000000002
2012,4,5,14,30,223,2,221,25,5.6000000000000005,31.740000000000002
2012,4,5,15,30,376,73,325,24.900000000000002,5.800000000000001,45.04
2012,4,5,16,30,197,17,188,24.700000000000003,6.2,58.84
2012,4,5,17,30,5,0,5,24.6,6.6000000000000005,72.77
2012,4,5,18,30,15,0,15,24.400000000000002,6.9,86.56
2012,4,5,19,30,0,0,0,24.200000000000003,7,100.58
2012,4,5,20,30,0,0,0,24.1,6.800000000000001,114.09
2012,4,5,21,30,0,0,0,24,6.5,127.02
2012,4,5,22,30,0,0,0,23.900000000000002,6.2,138.77
2012,4,5,23,30,0,0,0,23.8,6,147.98
2012,4,6,0,30,0,0,0,23.700000000000003,5.7,152.01
2012,4,6,1,30,0,0,0,23.700000000000003,5.5,148.77
2012,4,6,2,30,0,0,0,23.6,5.300000000000001,140
2012,4,6,3,30,0,0,0,23.6,5.300000000000001,128.45
2012,4,6,4,30,0,0,0,23.6,5.4,115.61
2012,4,6,5,30,0,0,0,23.6,5.7,102.15
2012,4,6,6,30,8,0,8,23.8,6.1000000000000005,88.06
2012,4,6,7,30,137,18,132,24,6.5,74.35000000000001
2012,4,6,8,30,173,2,172,24.1,6.6000000000000005,60.410000000000004
2012,4,6,9,30,443,111,367,24.3,6.5,46.56
2012,4,6,10,30,394,16,381,24.5,6.4,33.13
2012,4,6,11,30,756,294,482,24.6,6.300000000000001,21.05
2012,4,6,12,30,1008,920,116,24.8,6.4,14.43
2012,4,6,13,30,972,903,122,24.8,6.6000000000000005,19.85
2012,4,6,14,30,510,109,417,24.8,6.800000000000001,31.61
2012,4,6,15,30,380,100,309,24.700000000000003,7.300000000000001,44.96
2012,4,6,16,30,191,2,190,24.5,7.800000000000001,58.77
2012,4,6,17,30,106,3,105,24.200000000000003,8.1,72.7
2012,4,6,18,30,20,0,20,24,7.9,86.49
2012,4,6,19,30,0,0,0,24,7.5,100.49000000000001
2012,4,6,20,30,0,0,0,24,7.1000000000000005,113.98
2012,4,6,21,30,0,0,0,23.900000000000002,6.800000000000001,126.87
2012,4,6,22,30,0,0,0,23.900000000000002,6.4,138.56
2012,4,6,23,30,0,0,0,23.8,6.2,147.68
2012,4,7,0,30,0,0,0,23.8,6.2,151.64000000000001
2012,4,7,1,30,0,0,0,23.700000000000003,6.2,148.4
2012,4,7,2,30,0,0,0,23.700000000000003,6.4,139.68
2012,4,7,3,30,0,0,0,23.6,6.6000000000000005,128.18
2012,4,7,4,30,0,0,0,23.6,6.9,115.38
2012,4,7,5,30,0,0,0,23.6,7.2,101.93
2012,4,7,6,30,10,0,10,23.700000000000003,7.7,87.87
2012,4,7,7,30,73,0,72,23.900000000000002,8.1,74.16
2012,4,7,8,30,309,75,272,24.1,8.3,60.21
2012,4,7,9,30,395,72,346,24.3,8.200000000000001,46.35
2012,4,7,10,30,551,127,444,24.5,8.1,32.89
2012,4,7,11,30,487,32,456,24.6,8,20.740000000000002
2012,4,7,12,30,782,432,363,24.6,7.9,14.06
2012,4,7,13,30,747,435,337,24.6,7.800000000000001,19.62
2012,4,7,14,30,662,342,371,24.5,7.7,31.490000000000002
2012,4,7,15,30,447,157,336,24.400000000000002,7.7,44.87
2012,4,7,16,30,281,70,245,24.3,7.800000000000001,58.7
2012,4,7,17,30,124,17,119,24.1,7.800000000000001,72.64
2012,4,7,18,30,22,0,22,23.900000000000002,7.6000000000000005,86.42
2012,4,7,19,30,0,0,0,23.8,7.300000000000001,100.41
2012,4,7,20,30,0,0,0,23.700000000000003,7.2,113.87
2012,4,7,21,30,0,0,0,23.6,7.2,126.72
2012,4,7,22,30,0,0,0,23.5,7.4,138.35
2012,4,7,23,30,0,0,0,23.3,7.5,147.39000000000001
2012,4,8,0,30,0,0,0,23.200000000000003,7.300000000000001,151.26
2012,4,8,1,30,0,0,0,23.1,7,148.04
2012,4,8,2,30,0,0,0,23,6.9,139.37
2012,4,8,3,30,0,0,0,22.900000000000002,6.800000000000001,127.91
2012,4,8,4,30,0,0,0,22.900000000000002,6.7,115.14
2012,4,8,5,30,0,0,0,22.900000000000002,6.7,101.72
2012,4,8,6,30,12,0,12,23.200000000000003,6.9,87.69
2012,4,8,7,30,83,0,83,23.5,7.2,73.97
2012,4,8,8,30,229,15,222,23.8,7.5,60.02
2012,4,8,9,30,401,73,350,24.1,7.800000000000001,46.15
2012,4,8,10,30,619,178,468,24.3,8.200000000000001,32.65
2012,4,8,11,30,384,3,381,24.3,8.4,20.43
2012,4,8,12,30,429,6,423,24.3,8.5,13.68
2012,4,8,13,30,537,68,473,24.200000000000003,8.5,19.400000000000002
2012,4,8,14,30,536,157,402,24.1,8.4,31.36
2012,4,8,15,30,358,32,336,23.900000000000002,8.3,44.79
2012,4,8,16,30,241,17,232,23.8,8.3,58.64
2012,4,8,17,30,241,544,78,23.5,8.4,72.58
2012,4,8,18,30,32,116,25,23.200000000000003,8.6,86.35000000000001
2012,4,8,19,30,0,0,0,23.1,8.6,100.32000000000001
2012,4,8,20,30,0,0,0,23.1,8.4,113.76
2012,4,8,21,30,0,0,0,23,8.3,126.57000000000001
2012,4,8,22,30,0,0,0,23,8.3,138.14000000000001
2012,4,8,23,30,0,0,0,22.900000000000002,8.1,147.09
2012,4,9,0,30,0,0,0,22.8,7.9,150.89000000000001
2012,4,9,1,30,0,0,0,22.700000000000003,7.6000000000000005,147.67000000000002
2012,4,9,2,30,0,0,0,22.6,7.300000000000001,139.05
2012,4,9,3,30,0,0,0,22.5,7.1000000000000005,127.64
2012,4,9,4,30,0,0,0,22.5,7,114.91
2012,4,9,5,30,0,0,0,22.5,7.1000000000000005,101.51
2012,4,9,6,30,8,0,8,22.700000000000003,7.300000000000001,87.5
2012,4,9,7,30,8,0,8,23,7.6000000000000005,73.78
2012,4,9,8,30,97,0,97,23.200000000000003,7.800000000000001,59.83
2012,4,9,9,30,41,0,41,23.5,7.9,45.95
2012,4,9,10,30,49,0,49,23.700000000000003,8,32.42
2012,4,9,11,30,82,0,82,23.8,7.9,20.13
2012,4,9,12,30,104,0,104,23.8,7.7,13.31
2012,4,9,13,30,217,0,216,23.8,7.5,19.18
2012,4,9,14,30,144,0,144,23.8,7.4,31.25
2012,4,9,15,30,248,1,248,23.700000000000003,7.300000000000001,44.71
2012,4,9,16,30,469,646,133,23.5,7.2,58.57
2012,4,9,17,30,191,76,168,23.3,7.2,72.51
2012,4,9,18,30,30,75,25,23.1,7.1000000000000005,86.29
2012,4,9,19,30,0,0,0,23,7.1000000000000005,100.24000000000001
2012,4,9,20,30,0,0,0,22.900000000000002,7,113.65
2012,4,9,21,30,0,0,0,22.8,6.9,126.42
2012,4,9,22,30,0,0,0,22.6,6.7,137.92000000000002
2012,4,9,23,30,0,0,0,22.5,6.4,146.79
2012,4,10,0,30,0,0,0,22.3,6.1000000000000005,150.53
2012,4,10,1,30,0,0,0,22.3,6,147.31
2012,4,10,2,30,0,0,0,22.3,6,138.74
2012,4,10,3,30,0,0,0,22.400000000000002,6.300000000000001,127.38000000000001
2012,4,10,4,30,0,0,0,22.5,6.5,114.68
2012,4,10,5,30,0,0,0,22.6,6.7,101.3
2012,4,10,6,30,21,42,19,22.8,7,87.32000000000001
2012,4,10,7,30,8,0,8,23,7.300000000000001,73.59
2012,4,10,8,30,180,1,179,23.200000000000003,7.300000000000001,59.64
2012,4,10,9,30,105,0,105,23.400000000000002,7.300000000000001,45.75
2012,4,10,10,30,136,0,136,23.6,7.2,32.19
2012,4,10,11,30,529,68,466,23.8,7,19.830000000000002
2012,4,10,12,30,619,120,502,23.900000000000002,6.7,12.94
2012,4,10,13,30,493,36,459,24,6.6000000000000005,18.97
2012,4,10,14,30,247,0,246,24,6.6000000000000005,31.13
2012,4,10,15,30,470,115,388,23.900000000000002,6.7,44.64
2012,4,10,16,30,143,0,142,23.700000000000003,7,58.51
2012,4,10,17,30,133,7,131,23.400000000000002,7.2,72.45
2012,4,10,18,30,13,0,13,23.200000000000003,7.2,86.22
2012,4,10,19,30,0,0,0,23,7.2,100.15
2012,4,10,20,30,0,0,0,23,7.2,113.54
2012,4,10,21,30,0,0,0,22.900000000000002,7,126.27
2012,4,10,22,30,0,0,0,22.900000000000002,6.800000000000001,137.71
2012,4,10,23,30,0,0,0,22.900000000000002,6.4,146.5
2012,4,11,0,30,0,0,0,22.900000000000002,6.1000000000000005,150.16
2012,4,11,1,30,0,0,0,22.900000000000002,5.7,146.95000000000002
2012,4,11,2,30,0,0,0,22.8,5.5,138.43
2012,4,11,3,30,0,0,0,22.700000000000003,5.300000000000001,127.12
2012,4,11,4,30,0,0,0,22.700000000000003,5.2,114.45
2012,4,11,5,30,0,0,0,22.8,5.300000000000001,101.09
2012,4,11,6,30,11,0,11,23.1,5.5,87.13
2012,4,11,7,30,38,0,38,23.400000000000002,5.7,73.41
2012,4,11,8,30,472,745,94,23.700000000000003,5.7,59.45
2012,4,11,9,30,694,835,109,24,5.6000000000000005,45.550000000000004
2012,4,11,10,30,444,40,410,24.3,5.4,31.970000000000002
2012,4,11,11,30,594,141,461,24.5,5.300000000000001,19.54
2012,4,11,12,30,818,318,508,24.700000000000003,5.2,12.57
2012,4,11,13,30,988,908,129,24.8,5.1000000000000005,18.76
2012,4,11,14,30,878,873,129,24.900000000000002,5.2,31.02
2012,4,11,15,30,707,822,121,24.900000000000002,5.300000000000001,44.56
2012,4,11,16,30,487,729,105,24.8,5.4,58.44
2012,4,11,17,30,245,552,78,24.5,5.300000000000001,72.39
2012,4,11,18,30,35,134,26,24.200000000000003,5,86.15
2012,4,11,19,30,0,0,0,24,4.7,100.07000000000001
2012,4,11,20,30,0,0,0,23.8,4.3,113.42
2012,4,11,21,30,0,0,0,23.700000000000003,3.9000000000000004,126.11
2012,4,11,22,30,0,0,0,23.6,3.5,137.5
2012,4,11,23,30,0,0,0,23.5,3.1,146.20000000000002
2012,4,12,0,30,0,0,0,23.400000000000002,2.8000000000000003,149.8
2012,4,12,1,30,0,0,0,23.3,2.6,146.59
2012,4,12,2,30,0,0,0,23.200000000000003,2.4000000000000004,138.12
2012,4,12,3,30,0,0,0,23.1,2.4000000000000004,126.85000000000001
2012,4,12,4,30,0,0,0,23.1,2.4000000000000004,114.22
2012,4,12,5,30,0,0,0,23.1,2.5,100.89
2012,4,12,6,30,27,138,20,23.3,2.7,86.95
2012,4,12,7,30,236,583,68,23.700000000000003,2.9000000000000004,73.22
2012,4,12,8,30,481,762,91,24,2.9000000000000004,59.27
2012,4,12,9,30,701,849,105,24.3,2.8000000000000003,45.36
2012,4,12,10,30,494,80,427,24.6,2.6,31.75
2012,4,12,11,30,673,180,502,24.900000000000002,2.4000000000000004,19.25
2012,4,12,12,30,448,10,439,25.1,2.2,12.200000000000001
2012,4,12,13,30,443,12,431,25.200000000000003,2,18.56
2012,4,12,14,30,347,3,345,25.3,1.9000000000000001,30.91
2012,4,12,15,30,364,37,337,25.400000000000002,1.8,44.49
2012,4,12,16,30,314,64,281,25.3,1.8,58.38
2012,4,12,17,30,178,50,163,25.200000000000003,1.9000000000000001,72.33
2012,4,12,18,30,36,154,25,24.900000000000002,1.9000000000000001,86.08
2012,4,12,19,30,0,0,0,24.700000000000003,1.9000000000000001,99.98
2012,4,12,20,30,0,0,0,24.400000000000002,1.8,113.31
2012,4,12,21,30,0,0,0,24.200000000000003,1.7000000000000002,125.96000000000001
2012,4,12,22,30,0,0,0,24,1.6,137.28
2012,4,12,23,30,0,0,0,23.8,1.6,145.9
2012,4,13,0,30,0,0,0,23.700000000000003,1.6,149.44
2012,4,13,1,30,0,0,0,23.5,1.5,146.24
2012,4,13,2,30,0,0,0,23.400000000000002,1.4000000000000001,137.82
2012,4,13,3,30,0,0,0,23.3,1.4000000000000001,126.59
2012,4,13,4,30,0,0,0,23.3,1.5,113.99000000000001
2012,4,13,5,30,0,0,0,23.3,1.4000000000000001,100.69
2012,4,13,6,30,29,153,21,23.5,1.4000000000000001,86.77
2012,4,13,7,30,237,588,65,23.8,1.4000000000000001,73.05
2012,4,13,8,30,479,765,86,24,1.5,59.09
2012,4,13,9,30,384,71,334,24.400000000000002,1.5,45.18
2012,4,13,10,30,400,16,386,24.700000000000003,1.5,31.53
2012,4,13,11,30,983,923,110,25,1.5,18.97
2012,4,13,12,30,1023,932,111,25.200000000000003,1.5,11.84
2012,4,13,13,30,285,1,284,25.3,1.5,18.36
2012,4,13,14,30,113,0,113,25.5,1.6,30.810000000000002
2012,4,13,15,30,257,1,257,25.5,1.7000000000000002,44.42
2012,4,13,16,30,487,742,98,25.5,1.8,58.32
2012,4,13,17,30,208,180,153,25.400000000000002,1.9000000000000001,72.26
2012,4,13,18,30,36,156,25,25.200000000000003,2,86.01
2012,4,13,19,30,0,0,0,25,2,99.89
2012,4,13,20,30,0,0,0,24.8,2,113.19
2012,4,13,21,30,0,0,0,24.6,2.1,125.8
2012,4,13,22,30,0,0,0,24.400000000000002,2.1,137.06
2012,4,13,23,30,0,0,0,24.200000000000003,2.2,145.61
2012,4,14,0,30,0,0,0,24.1,2.3000000000000003,149.08
2012,4,14,1,30,0,0,0,23.900000000000002,2.4000000000000004,145.89000000000001
2012,4,14,2,30,0,0,0,23.8,2.5,137.51
2012,4,14,3,30,0,0,0,23.700000000000003,2.7,126.33
2012,4,14,4,30,0,0,0,23.6,3,113.77
2012,4,14,5,30,0,0,0,23.700000000000003,3.2,100.48
2012,4,14,6,30,31,138,22,23.900000000000002,3.5,86.60000000000001
2012,4,14,7,30,238,560,73,24.200000000000003,3.6,72.87
2012,4,14,8,30,481,748,95,24.5,3.6,58.92
2012,4,14,9,30,701,838,109,24.8,3.5,44.99
2012,4,14,10,30,875,886,118,25.1,3.5,31.330000000000002
2012,4,14,11,30,988,916,121,25.5,3.7,18.69
2012,4,14,12,30,1029,929,118,25.700000000000003,3.9000000000000004,11.48
2012,4,14,13,30,993,921,118,25.900000000000002,4.2,18.17
2012,4,14,14,30,879,879,123,25.8,4.5,30.71
2012,4,14,15,30,707,826,116,25.6,4.800000000000001,44.35
2012,4,14,16,30,489,741,99,25.400000000000002,5.2,58.26
2012,4,14,17,30,250,581,72,25.1,5.4,72.2
2012,4,14,18,30,38,192,25,24.8,5.5,85.94
2012,4,14,19,30,0,0,0,24.5,5.6000000000000005,99.8
2012,4,14,20,30,0,0,0,24.3,5.7,113.08
2012,4,14,21,30,0,0,0,24.1,5.7,125.64
2012,4,14,22,30,0,0,0,23.900000000000002,5.6000000000000005,136.84
2012,4,14,23,30,0,0,0,23.700000000000003,5.5,145.31
2012,4,15,0,30,0,0,0,23.5,5.300000000000001,148.72
2012,4,15,1,30,0,0,0,23.400000000000002,5.2,145.54
2012,4,15,2,30,0,0,0,23.200000000000003,5,137.21
2012,4,15,3,30,0,0,0,23.200000000000003,5,126.08
2012,4,15,4,30,0,0,0,23.1,5.2,113.55
2012,4,15,5,30,0,0,0,23.200000000000003,5.4,100.28
2012,4,15,6,30,34,200,22,23.5,5.9,86.42
2012,4,15,7,30,246,616,63,23.700000000000003,6.4,72.7
2012,4,15,8,30,488,784,82,23.900000000000002,6.7,58.75
2012,4,15,9,30,159,0,159,24.200000000000003,6.800000000000001,44.81
2012,4,15,10,30,375,7,369,24.6,6.9,31.12
2012,4,15,11,30,615,154,469,24.900000000000002,6.800000000000001,18.42
2012,4,15,12,30,1031,940,108,25.1,6.7,11.120000000000001
2012,4,15,13,30,996,933,109,25.3,6.7,17.98
2012,4,15,14,30,887,907,106,25.400000000000002,6.800000000000001,30.61
2012,4,15,15,30,715,860,99,25.3,6.9,44.28
2012,4,15,16,30,372,172,281,25.200000000000003,7.1000000000000005,58.2
2012,4,15,17,30,167,30,158,25,7.300000000000001,72.14
2012,4,15,18,30,40,213,25,24.700000000000003,7.5,85.87
2012,4,15,19,30,0,0,0,24.400000000000002,7.6000000000000005,99.71000000000001
2012,4,15,20,30,0,0,0,24.200000000000003,7.6000000000000005,112.96000000000001
2012,4,15,21,30,0,0,0,24.200000000000003,7.6000000000000005,125.48
2012,4,15,22,30,0,0,0,24.1,7.7,136.63
2012,4,15,23,30,0,0,0,24.1,7.7,145.02
2012,4,16,0,30,0,0,0,24,7.6000000000000005,148.37
2012,4,16,1,30,0,0,0,23.900000000000002,7.6000000000000005,145.19
2012,4,16,2,30,0,0,0,23.8,7.6000000000000005,136.91
2012,4,16,3,30,0,0,0,23.700000000000003,7.5,125.82000000000001
2012,4,16,4,30,0,0,0,23.6,7.5,113.33
2012,4,16,5,30,0,0,0,23.6,7.6000000000000005,100.09
2012,4,16,6,30,33,116,25,23.700000000000003,7.7,86.25
2012,4,16,7,30,242,540,80,24,7.800000000000001,72.53
2012,4,16,8,30,486,738,101,24.200000000000003,7.7,58.58
2012,4,16,9,30,709,834,115,24.5,7.6000000000000005,44.64
2012,4,16,10,30,594,150,465,24.8,7.4,30.92
2012,4,16,11,30,545,75,474,25.1,7.300000000000001,18.150000000000002
2012,4,16,12,30,1041,936,121,25.200000000000003,7.2,10.77
2012,4,16,13,30,1005,929,121,25.3,7.2,17.8
2012,4,16,14,30,896,907,115,25.400000000000002,7.2,30.51
2012,4,16,15,30,722,858,107,25.3,7.300000000000001,44.21
2012,4,16,16,30,502,772,94,25.1,7.5,58.14
2012,4,16,17,30,257,599,73,24.8,7.7,72.08
2012,4,16,18,30,40,179,27,24.5,7.9,85.8
2012,4,16,19,30,0,0,0,24.200000000000003,8.1,99.62
2012,4,16,20,30,0,0,0,24.1,8.200000000000001,112.84
2012,4,16,21,30,0,0,0,24,8.200000000000001,125.32000000000001
2012,4,16,22,30,0,0,0,23.900000000000002,8.200000000000001,136.41
2012,4,16,23,30,0,0,0,23.8,8.1,144.72
2012,4,17,0,30,0,0,0,23.8,8,148.02
2012,4,17,1,30,0,0,0,23.8,8,144.85
2012,4,17,2,30,0,0,0,23.700000000000003,8,136.61
2012,4,17,3,30,0,0,0,23.6,8,125.57000000000001
2012,4,17,4,30,0,0,0,23.6,8.1,113.11
2012,4,17,5,30,0,0,0,23.700000000000003,8.200000000000001,99.89
2012,4,17,6,30,22,0,22,23.900000000000002,8.5,86.07000000000001
2012,4,17,7,30,129,5,127,24.200000000000003,8.6,72.36
2012,4,17,8,30,175,1,174,24.400000000000002,8.6,58.42
2012,4,17,9,30,716,841,116,24.700000000000003,8.4,44.47
2012,4,17,10,30,892,890,127,25,8.3,30.73
2012,4,17,11,30,640,155,492,25.1,8.1,17.89
2012,4,17,12,30,715,188,530,25.200000000000003,7.9,10.42
2012,4,17,13,30,1006,920,129,25.200000000000003,7.800000000000001,17.63
2012,4,17,14,30,896,897,122,25.1,7.9,30.42
2012,4,17,15,30,722,847,114,24.900000000000002,8,44.15
2012,4,17,16,30,501,757,100,24.700000000000003,8.1,58.08
2012,4,17,17,30,257,584,76,24.400000000000002,8.1,72.02
2012,4,17,18,30,41,168,29,24.200000000000003,8,85.73
2012,4,17,19,30,0,0,0,24,7.800000000000001,99.52
2012,4,17,20,30,0,0,0,23.900000000000002,7.7,112.72
2012,4,17,21,30,0,0,0,23.900000000000002,7.6000000000000005,125.16
2012,4,17,22,30,0,0,0,23.8,7.5,136.19
2012,4,17,23,30,0,0,0,23.8,7.4,144.43
2012,4,18,0,30,0,0,0,23.700000000000003,7.4,147.67000000000002
2012,4,18,1,30,0,0,0,23.6,7.300000000000001,144.51
2012,4,18,2,30,0,0,0,23.5,7.300000000000001,136.32
2012,4,18,3,30,0,0,0,23.5,7.4,125.32000000000001
2012,4,18,4,30,0,0,0,23.5,7.4,112.89
2012,4,18,5,30,0,0,0,23.6,7.6000000000000005,99.7
2012,4,18,6,30,39,165,27,23.8,7.9,85.91
2012,4,18,7,30,104,1,104,24.200000000000003,8.1,72.19
2012,4,18,8,30,105,0,105,24.400000000000002,8.1,58.26
2012,4,18,9,30,720,857,107,24.700000000000003,8,44.300000000000004
2012,4,18,10,30,540,121,436,24.900000000000002,7.800000000000001,30.54
2012,4,18,11,30,643,157,493,25,7.6000000000000005,17.64
2012,4,18,12,30,899,445,461,25.200000000000003,7.300000000000001,10.07
2012,4,18,13,30,875,462,434,25.200000000000003,7.1000000000000005,17.46
2012,4,18,14,30,707,280,465,25.200000000000003,7,30.330000000000002
2012,4,18,15,30,552,217,395,25.200000000000003,7.1000000000000005,44.08
2012,4,18,16,30,356,223,237,25,7.2,58.02
2012,4,18,17,30,146,9,143,24.6,7.4,71.95
2012,4,18,18,30,30,0,30,24.3,7.4,85.66
2012,4,18,19,30,0,0,0,24.1,7.300000000000001,99.43
2012,4,18,20,30,0,0,0,24,7.2,112.60000000000001
2012,4,18,21,30,0,0,0,23.900000000000002,7,125
2012,4,18,22,30,0,0,0,23.900000000000002,6.800000000000001,135.97
2012,4,18,23,30,0,0,0,23.8,6.6000000000000005,144.13
2012,4,19,0,30,0,0,0,23.700000000000003,6.4,147.32
2012,4,19,1,30,0,0,0,23.700000000000003,6.300000000000001,144.17000000000002
2012,4,19,2,30,0,0,0,23.6,6.4,136.03
2012,4,19,3,30,0,0,0,23.6,6.5,125.08
2012,4,19,4,30,0,0,0,23.6,6.6000000000000005,112.68
2012,4,19,5,30,0,0,0,23.6,6.7,99.51
2012,4,19,6,30,26,0,26,23.700000000000003,7,85.74
2012,4,19,7,30,121,3,120,24,7.2,72.03
2012,4,19,8,30,21,0,21,24.200000000000003,7.300000000000001,58.1
2012,4,19,9,30,143,0,143,24.400000000000002,7.4,44.14
2012,4,19,10,30,464,48,423,24.6,7.300000000000001,30.36
2012,4,19,11,30,1002,916,128,24.700000000000003,7.2,17.39
2012,4,19,12,30,1039,920,132,24.700000000000003,7.1000000000000005,9.73
2012,4,19,13,30,1001,912,131,24.700000000000003,7,17.3
2012,4,19,14,30,892,888,125,24.6,6.9,30.25
2012,4,19,15,30,719,841,113,24.5,6.9,44.02
2012,4,19,16,30,501,763,96,24.400000000000002,7,57.97
2012,4,19,17,30,260,605,71,24.200000000000003,6.9,71.89
